time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,-0.209661220526,-0.0138751821813,12.2922297685,6.26614631232,0.0603571792579,0.0,-0.45915280967,-0.0719207307162,3.00646032163,-0.0240297841899,0.0425373959435,0.0,440.79519396647015,441.32907086496584,441.1129872278926,441.42877883160605
1.4400000000000008,-0.238557876942,-0.018572334161,12.4770290955,6.26479192552,0.0626403477389,0.0,-0.504313106217,-0.084795815302,3.15309403243,-0.0198085608165,0.0271001867897,0.0,461.19118320151813,459.9708887108112,460.1526198866112,460.48664894049125
1.5000000000000009,-0.270038213249,-0.0240197278015,12.6678713287,6.2634961887,0.0643799810241,0.0,-0.545185859369,-0.0968989831075,3.20813807187,-0.0254329513615,0.0325345818332,0.0,432.1246005607863,432.582741418814,433.2322505270583,432.75904808415174
1.560000000000001,-0.30419942077,-0.0302787319005,12.8649854263,6.26153863156,0.0665823716744,0.0,-0.593725545257,-0.111909342935,3.36185952625,-0.0536366634044,0.0439606690509,0.0,463.37143621641627,464.2693640923487,464.9583844183602,462.7429484888374
1.620000000000001,-0.341141548756,-0.0374278617775,13.0685675549,6.25817738256,0.0698756660105,0.0,-0.637961412971,-0.126706711715,3.42398535852,-0.0612729875832,0.0707541627048,0.0,434.05932466736476,436.30411313594993,437.8884325261858,437.2504937151729
1.680000000000001,-0.380907491305,-0.0455674286622,13.277275315,6.25394095993,0.0741603143229,0.0,-0.687990078386,-0.144993815752,3.53254870774,-0.105722530695,0.0726920927164,0.0,450.315020703908,450.4756060329256,454.4271528281356,450.8452461788776
1.740000000000001,-0.423803832653,-0.054918487776,13.4929849712,6.24781339383,0.0787821200464,0.0,-0.742337460712,-0.167352024736,3.65730083535,-0.0957649537784,0.0845330527629,0.0,456.6675978526017,457.6156488794282,457.15272380436926,457.93673786739305
1.8000000000000012,-0.469783371361,-0.065611540295,13.7126634607,6.2425869523,0.0835806770211,0.0,-0.790753428276,-0.189561194403,3.66521277122,-0.0738167579411,0.0688074194687,0.0,421.30842943950626,419.9519356200922,420.58246235919745,422.4722580831818
1.8600000000000012,-0.51902074768,-0.0778583888502,13.9359845002,6.23796850475,0.0874823965096,0.0,-0.850884554862,-0.21911830879,3.77836805495,-0.0841796730041,0.0561374695254,0.0,455.35065938301506,454.3388872792771,455.5726379212369,454.7386425817925
1.9200000000000013,-0.571866562436,-0.0919361278207,14.1651764524,6.23287258953,0.0906126756012,0.0,-0.910948568486,-0.25062845741,3.86100303428,-0.086479473003,0.0427484011377,0.0,446.5325806370514,445.44065509824514,447.01105721677243,446.8177153442893
1.9800000000000013,-0.628291889607,-0.107958508059,14.3983683258,6.2279330808,0.0926592994828,0.0,-0.970117035462,-0.283918029763,3.91180797552,-0.075100410901,0.00490360022253,0.0,438.84583291893483,435.69335568155253,436.45314100931085,437.39619533780433
2.0400000000000014,-0.688288891007,-0.12606341208,14.6344695601,6.22305716643,0.093434122291,0.0,-1.029832022,-0.320005150756,3.95801274265,-0.0979272927889,0.025424532378,0.0,436.195892807393,437.9062948680208,436.1796766061524,434.2632123697898
2.1000000000000014,-0.751919072456,-0.146449632404,14.8736446867,6.21764338131,0.0948191609546,0.0,-1.09130510574,-0.360056761055,4.01421148545,-0.0781151983888,0.01793612344,0.0,440.5993662878071,439.97982206428964,438.58575124148007,440.2211768079434
2.1600000000000015,-0.819102464773,-0.169226282321,15.1144737637,6.21292983079,0.095666689733,0.0,-1.14823863069,-0.399572316737,4.01335717752,-0.0794616900912,0.00513994568009,0.0,421.90713872478375,420.8006901727488,422.3434284636696,422.22198398897626
